id	report_type	report_text	activity	hazard	barrier	barrier_status	barrier_failure	sif_potential	sif_level	life_saving_rule	source_type
SYN-09381	UNSAFE_CONDITION	Minor cut sustained by a maintenance mechanic while clearing a paper jam at the machine shop, treated with basic first aid. Supervisor was notified on the spot.	Operations			UNKNOWN		FALSE	NON_SIF		SYNTHETIC
SYN-09382	UNSAFE_CONDITION	Operator used a magnet to bypass the press brake interlock at Dock 4, cycling parts faster with hands near the point of operation. This has been flagged to the site HSE team.	Maintenance	Moving Machinery	Energy Isolation	FAILED	bypassed	TRUE	HIGH	Energy Isolation	SYNTHETIC
SYN-09383	UNSAFE_CONDITION	Forklift forks left raised at head height in the aisle near the plant entrance overnight; someone nearly walked into them in the dark. This has been flagged to the site HSE team.	Operations			UNKNOWN		FALSE	NON_SIF		SYNTHETIC
SYN-09384	UNSAFE_CONDITION	a welder found a damaged extension cord lying in standing water near Building 7.	Operations			UNKNOWN		FALSE	NON_SIF		SYNTHETIC
SYN-09385	NEAR_MISS	Shift handover at the warehouse mezzanine included verbal and written confirmation of LOTO status; the incoming mechanic double-checked isolation before starting.	Maintenance	Stored Energy	LOTO	EFFECTIVE		FALSE	LOW	Energy Isolation	SYNTHETIC
SYN-09386	UNSAFE_CONDITION	A wobbly handrail near Unit 3 was flagged after a technician noticed it moving underhand. Supervisor was notified on the spot.	Operations	Slip/Trip		UNKNOWN		FALSE	NON_SIF		SYNTHETIC
SYN-09387	UNSAFE_CONDITION	a rigger was found standing within the swing radius of an excavator actively slewing at the tank farm; the operator did not see him initially.	Excavation	Engulfment	Shoring	FAILED	not performed	TRUE	HIGH	Line of Fire	SYNTHETIC
SYN-09388	UNSAFE_CONDITION	an electrician was found working at 15ft elevation without a harness clipped to any anchor point.	Work at Height	Fall Hazard	Fall Protection	FAILED	not used	TRUE	HIGH	Working at Height	SYNTHETIC
SYN-09389	UNSAFE_CONDITION	Vehicle reversed toward a group of workers near the loading dock with no spotter present; workers had to jump clear. No injury occurred.	Driving	Line of Fire	Line of Fire	FAILED	bypassed	TRUE	MEDIUM	Line of Fire	SYNTHETIC
SYN-09390	UNSAFE_CONDITION	Welding was performed on a drum believed empty at Building 12 without testing the atmosphere; residual flammable vapor was later found inside.	Hot Work	Fire	Fire Watch	FAILED	not performed	TRUE	HIGH	Hot Work	SYNTHETIC
SYN-09391	UNSAFE_CONDITION	Cutting was carried out near Building 12 with no fire watch present and combustible material stacked less than a meter away. This has been flagged to the site HSE team.	Hot Work	Fire	Fire Watch	FAILED	not performed	TRUE	HIGH	Hot Work	SYNTHETIC
SYN-09392	NEAR_MISS	a maintenance mechanic performed lockout, tested for zero energy with a meter, then verified against a known live source before working on the panel at the maintenance bay.	Electrical Work	Electrical Energy	Energy Isolation	EFFECTIVE		FALSE	LOW	Energy Isolation	SYNTHETIC
SYN-09393	NEAR_MISS	Excavator swing radius at the rail siding was barricaded and a spotter maintained visual contact with all ground personnel throughout digging.	Excavation	Engulfment	Shoring	EFFECTIVE		FALSE	LOW	Line of Fire	SYNTHETIC
SYN-09394	UNSAFE_CONDITION	fluorescent light flickering in the hallway at the warehouse mezzanine, reported as a minor annoyance by a coworker.	Operations			UNKNOWN		FALSE	NON_SIF		SYNTHETIC
SYN-09395	UNSAFE_CONDITION	a technician bypassed the machine guard interlock at Building 7 to clear a jam while the conveyor was still running. This has been flagged to the site HSE team.	Maintenance	Moving Machinery	Energy Isolation	FAILED	bypassed	TRUE	HIGH	Energy Isolation	SYNTHETIC
SYN-09396	UNSAFE_CONDITION	Poor ventilation near the boiler room while a generator idled led a supervisor to report feeling lightheaded briefly.	Operations			UNKNOWN		FALSE	NON_SIF		SYNTHETIC
SYN-09397	UNSAFE_CONDITION	dim lighting reported in the stairwell at the boiler room, making the steps hard to see at night.	Operations	Slip/Trip		UNKNOWN		FALSE	NON_SIF		SYNTHETIC
SYN-09398	UNSAFE_CONDITION	Boxes and loose packaging blocking the walkway at the boiler room were reported as a trip hazard by a coworker.	Operations	Slip/Trip		UNKNOWN		FALSE	NON_SIF		SYNTHETIC
SYN-09399	UNSAFE_CONDITION	A liquid spill near the break area at the boiler room sat unaddressed for a while before a coworker noted it.	Operations	Slip/Trip		UNKNOWN		FALSE	NON_SIF		SYNTHETIC
SYN-09400	UNSAFE_CONDITION	a welder worked on a panel believed de-energized at the water treatment area without testing with a meter first and received a minor shock touching the bus bar. Supervisor was notified on the spot.	Electrical Work	Electrical Energy	Energy Isolation	FAILED	not verified	TRUE	HIGH	Energy Isolation	SYNTHETIC
SYN-09401	UNSAFE_CONDITION	Warehouse shelving at Unit 3 observed leaning and overloaded above the recommended weight limit.	Operations			UNKNOWN		FALSE	NON_SIF		SYNTHETIC
SYN-09402	UNSAFE_CONDITION	Vehicle reversed toward a group of workers near the east process area with no spotter present; workers had to jump clear. Area has since been addressed.	Driving	Line of Fire	Line of Fire	FAILED	bypassed	TRUE	MEDIUM	Line of Fire	SYNTHETIC
SYN-09403	UNSAFE_CONDITION	a technician sustained a small paper cut while organizing files at the warehouse mezzanine; first aid kit used.	Operations			UNKNOWN		FALSE	NON_SIF		SYNTHETIC
SYN-09404	UNSAFE_CONDITION	Vehicle reversed toward a group of workers near the fabrication shop with no spotter present; workers had to jump clear. Work was stopped immediately.	Driving	Line of Fire	Line of Fire	FAILED	bypassed	TRUE	MEDIUM	Line of Fire	SYNTHETIC
SYN-09405	UNSAFE_CONDITION	Frayed extension cord running through a puddle near Building 12, insulation exposed in multiple spots.	Operations			UNKNOWN		FALSE	NON_SIF		SYNTHETIC
SYN-09406	NEAR_MISS	excavator swing radius at Dock 4 was barricaded and a spotter maintained visual contact with all ground personnel throughout digging.	Excavation	Engulfment	Shoring	EFFECTIVE		FALSE	LOW	Line of Fire	SYNTHETIC
SYN-09407	UNSAFE_CONDITION	Working at height near the east process area, two workers had unclipped fully to reposition and did not reconnect for several minutes, during day shift. No injury occurred.	Work at Height	Fall Hazard	Fall Protection	FAILED	not used	TRUE	HIGH	Working at Height	SYNTHETIC
SYN-09408	UNSAFE_CONDITION	a subcontractor crew was found standing within the swing radius of an excavator actively slewing at the admin block; the operator did not see him initially.	Excavation	Engulfment	Shoring	FAILED	not performed	TRUE	HIGH	Line of Fire	SYNTHETIC
SYN-09409	UNSAFE_CONDITION	the crew lead nearly tripped over boxes left in the aisle at the compressor shed; area was flagged for cleanup.	Operations	Slip/Trip		UNKNOWN		FALSE	NON_SIF		SYNTHETIC
SYN-09410	UNSAFE_CONDITION	Isolation on the hydraulic press at the field office was not confirmed between shifts before a rigger placed hands inside the die area.	Maintenance	Stored Energy	LOTO	FAILED	not verified	TRUE	MEDIUM	Energy Isolation	SYNTHETIC
SYN-09411	UNSAFE_CONDITION	two workers began hot work on a fuel line at the plant entrance without a fire watch posted or gas testing near storage tanks. Corrective action has been requested.	Hot Work	Fire	Fire Watch	FAILED	not performed	TRUE	HIGH	Hot Work	SYNTHETIC
SYN-09412	UNSAFE_CONDITION	an electrician bypassed the machine guard interlock at the field office to clear a jam while the conveyor was still running.	Maintenance	Moving Machinery	Energy Isolation	FAILED	bypassed	TRUE	HIGH	Energy Isolation	SYNTHETIC
SYN-09413	UNSAFE_CONDITION	a rigger was observed on a platform two floors up up with no fall arrest system connected at all. Corrective action has been requested.	Work at Height	Fall Hazard	Fall Protection	FAILED	not used	TRUE	HIGH	Working at Height	SYNTHETIC
SYN-09414	UNSAFE_CONDITION	Permit for tank entry at the east process area was signed but no continuous atmospheric monitoring was actually running once a contractor was inside.	Confined Space Work	Toxic Atmosphere	Gas Testing	FAILED	not verified	TRUE	MEDIUM	Confined Space	SYNTHETIC
SYN-09415	UNSAFE_CONDITION	An excavation over 5ft deep at the site had no shoring or trench box installed while a technician worked inside cutting pipe.	Excavation	Engulfment	Shoring	FAILED	not performed	TRUE	HIGH	Line of Fire	SYNTHETIC
SYN-09416	UNSAFE_CONDITION	Minor chemical drip from an unmarked container was noted at the parking structure during a routine walk-around. Work was stopped immediately.	Operations			UNKNOWN		FALSE	NON_SIF		SYNTHETIC
SYN-09417	UNSAFE_CONDITION	no harness in use while a shift worker worked 4m off the deck at Line 2, lanyard was left hanging unused.	Work at Height	Fall Hazard	Fall Protection	FAILED	not used	TRUE	HIGH	Working at Height	SYNTHETIC
SYN-09418	UNSAFE_CONDITION	Welding was performed on a drum believed empty at the south yard without testing the atmosphere; residual flammable vapor was later found inside.	Hot Work	Fire	Fire Watch	FAILED	not performed	TRUE	HIGH	Hot Work	SYNTHETIC
SYN-09419	UNSAFE_CONDITION	Inspection tag on the harness used by two workers at the machine shop had expired three months ago and was still in service at 12ft.	Work at Height	Fall Hazard	Fall Protection	FAILED	expired	TRUE	MEDIUM	Working at Height	SYNTHETIC
SYN-09420	UNSAFE_CONDITION	the crew lead spotted a minor oil leak beneath equipment at the loading dock with no absorbent materials on hand.	Operations			UNKNOWN		FALSE	NON_SIF		SYNTHETIC
SYN-09421	NEAR_MISS	The conveyor at Unit 3 was stopped, locked out, and verified de-energized before an electrician accessed it to clear a jam. Area has since been addressed.	Maintenance	Moving Machinery	Energy Isolation	EFFECTIVE		FALSE	LOW	Energy Isolation	SYNTHETIC
SYN-09422	UNSAFE_CONDITION	During a crane lift of a 1.5-ton load over the water treatment area, the tag line was missing and personnel stood directly beneath the load.	Lifting	Suspended Load	Safe Mechanical Lifting	FAILED	not performed	TRUE	HIGH	Safe Mechanical Lifting	SYNTHETIC
SYN-09423	UNSAFE_CONDITION	the crew lead was observed on a platform 12ft up with no fall arrest system connected at all.	Work at Height	Fall Hazard	Fall Protection	FAILED	not used	TRUE	HIGH	Working at Height	SYNTHETIC
SYN-09424	UNSAFE_CONDITION	Entry into the confined space at the plant entrance occurred with no atmospheric monitoring in place; the safety officer noticed a maintenance mechanic climbing out gasping for air.	Confined Space Work	Toxic Atmosphere	Gas Testing	FAILED	not performed	TRUE	HIGH	Confined Space	SYNTHETIC
SYN-09425	UNSAFE_CONDITION	Operator used a magnet to bypass the press brake interlock at Unit 3, cycling parts faster with hands near the point of operation.	Maintenance	Moving Machinery	Energy Isolation	FAILED	bypassed	TRUE	HIGH	Energy Isolation	SYNTHETIC
SYN-09426	UNSAFE_CONDITION	Inspection tag on the harness used by a welder at the rail siding had expired three months ago and was still in service at 10m.	Work at Height	Fall Hazard	Fall Protection	FAILED	expired	TRUE	MEDIUM	Working at Height	SYNTHETIC
SYN-09427	UNSAFE_CONDITION	Working at height near Building 12, a supervisor had unclipped fully to reposition and did not reconnect for several minutes, on night shift.	Work at Height	Fall Hazard	Fall Protection	FAILED	not used	TRUE	HIGH	Working at Height	SYNTHETIC
SYN-09428	UNSAFE_CONDITION	overflowing trash bin near Dock 4 attracting pests, flagged during a cleanliness walk-through.	Operations			UNKNOWN		FALSE	NON_SIF		SYNTHETIC
SYN-09429	UNSAFE_CONDITION	Gas test was performed at the entry point but never re-verified after an operator moved deeper into the vessel at the boiler room.	Confined Space Work	Toxic Atmosphere	Gas Testing	FAILED	not verified	TRUE	MEDIUM	Confined Space	SYNTHETIC
SYN-09430	UNSAFE_CONDITION	Isolation on the hydraulic press at the parking structure was not confirmed between shifts before a shift worker placed hands inside the die area.	Maintenance	Stored Energy	LOTO	FAILED	not verified	TRUE	MEDIUM	Energy Isolation	SYNTHETIC
SYN-09431	UNSAFE_CONDITION	a new hire bypassed the machine guard interlock at the south yard to clear a jam while the conveyor was still running. This has been flagged to the site HSE team.	Maintenance	Moving Machinery	Energy Isolation	FAILED	bypassed	TRUE	HIGH	Energy Isolation	SYNTHETIC
SYN-09432	UNSAFE_CONDITION	Permit for tank entry at the admin block was signed but no continuous atmospheric monitoring was actually running once a welder was inside. This has been flagged to the site HSE team.	Confined Space Work	Toxic Atmosphere	Gas Testing	FAILED	not verified	TRUE	MEDIUM	Confined Space	SYNTHETIC
SYN-09433	NEAR_MISS	the crew lead remained fully connected to the anchor point throughout the task at 3m; system functioned as intended during a gust of wind.	Work at Height	Fall Hazard	Fall Protection	EFFECTIVE		FALSE	LOW	Working at Height	SYNTHETIC
SYN-09434	UNSAFE_CONDITION	Minor chemical drip from an unmarked container was noted at the workshop during a routine walk-around.	Operations			UNKNOWN		FALSE	NON_SIF		SYNTHETIC
SYN-09435	NEAR_MISS	a subcontractor crew confirmed all locks and tags were in place on the breaker per the isolation list before racking equipment back in at the admin block.	Maintenance	Stored Energy	LOTO	EFFECTIVE		FALSE	LOW	Energy Isolation	SYNTHETIC
SYN-09436	UNSAFE_CONDITION	A hose left stretched across the walkway at the site caused a welder to stumble slightly. No injury occurred.	Operations	Slip/Trip		UNKNOWN		FALSE	NON_SIF		SYNTHETIC
SYN-09437	NEAR_MISS	Trench at the workshop was properly shored with a box and sloped walls per competent-person inspection; minor sidewall crumbling was contained. Area has since been addressed.	Excavation	Engulfment	Shoring	EFFECTIVE		FALSE	LOW	Line of Fire	SYNTHETIC
SYN-09438	UNSAFE_CONDITION	During a crane lift of a 4,500lb load over the south yard, the tag line was missing and personnel stood directly beneath the load.	Lifting	Suspended Load	Safe Mechanical Lifting	FAILED	not performed	TRUE	HIGH	Safe Mechanical Lifting	SYNTHETIC
SYN-09439	UNSAFE_CONDITION	a flickering light fixture near the maintenance bay was logged by a technician for maintenance follow-up.	Operations			UNKNOWN		FALSE	NON_SIF		SYNTHETIC
SYN-09440	UNSAFE_CONDITION	two workers climbed onto a running conveyor at the loading dock to clear a jammed item instead of stopping and locking out first.	Maintenance	Moving Machinery	Energy Isolation	FAILED	bypassed	TRUE	HIGH	Energy Isolation	SYNTHETIC
SYN-09441	UNSAFE_CONDITION	an electrician was seen using a phone while operating a forklift near the plant entrance, nearly striking a pedestrian at a blind corner.	Driving	Line of Fire	Line of Fire	FAILED	bypassed	TRUE	MEDIUM	Line of Fire	SYNTHETIC
SYN-09442	UNSAFE_CONDITION	a shift worker was found standing within the swing radius of an excavator actively slewing at the south yard; the operator did not see him initially.	Excavation	Engulfment	Shoring	FAILED	not performed	TRUE	HIGH	Line of Fire	SYNTHETIC
SYN-09443	NEAR_MISS	Crane setup at the utility yard was verified with outriggers fully extended and ground mats in place before lifting one-ton; load remained stable throughout. This has been flagged to the site HSE team.	Lifting	Suspended Load	Safe Mechanical Lifting	EFFECTIVE		FALSE	LOW	Safe Mechanical Lifting	SYNTHETIC
SYN-09444	UNSAFE_CONDITION	a shift worker climbed onto a running conveyor at the parking structure to clear a jammed item instead of stopping and locking out first. This has been flagged to the site HSE team.	Maintenance	Moving Machinery	Energy Isolation	FAILED	bypassed	TRUE	HIGH	Energy Isolation	SYNTHETIC
